-0.98074
-1.9674
-1.9275
0.45423
-0.84463
-1.6472
2.3342
-0.48178
-0.26224
-1.55
0.067335
-0.81417
-1.2978
-1.1741
-1.8268
0.29333
0.020393
-1.5018
0.25874
1.3346
-0.29783
-1.3846
0.72909
0.37132
-1.9531
-0.63791
-0.0614
0.58838
-0.9323
-1.4145
1.9351
1.0754
0.85851
0.10187
0.25147
0.10525
0.051603
1.2023
-0.65946
0.95003
0.086315
-0.8978
-0.30109
0.26304
-0.083125
0.63849
-0.70383
0.94789
1.7794
-0.197
1.1086
-0.74809
2.3387
-0.56703
-0.65029
-0.95379
-0.44782
-0.0058526
1.1087
-0.56087
0.71933
0.15102
-0.12333
1.3752
-1.6885
0.42773
-0.22935
-0.064592
0.26511
-0.047054
-0.92786
0.34964
-0.19626
1.6429
0.36351
0.29147
-1.1432
0.41711
-0.27692
1.214
-0.079678
-0.11611
-2.0906
-1.7821
-1.2161
0.42935
0.1497
0.76278
0.83588
0.72381
-0.36856
0.3849
-0.48899
1.1164
0.52097
-0.64362
-0.73834
-0.8538
0.75836
0.42837
-0.17241
0.090463
-0.34813
1.3146
0.71856
1.0644
0.018195
0.29953
1.7286
0.33292
-0.45253
-0.23005
-0.28204
-0.71447
-0.99906
-0.68038
-0.31802
1.8531
-0.94243
0.92359
0.77664
0.37724
0.56051
0.971
1.1024
1.8301
0.86957
1.3349
-0.29515
1.6102
0.52059
2.1818
-0.42713
1.2137
-1.0942
-0.78851
0.19311
-0.30005
0.87278
-0.68887
-0.6027
0.063689
-1.3483
-0.64181
0.49211
0.93427
-0.12378
0.17671
0.30123
-0.0627
-0.37802
-0.79574
-0.60591
-0.4109
-0.15395
0.86444
0.59002
-0.07268
0.29575
-1.4929
0.32794
1.1595
-1.2194
-0.89479
-0.46349
-1.2227
2.151
-0.076017
-0.42365
-0.93195
2.5004
-2.1976
-0.41328
1.0333
-0.78507
-1.5462
-0.16569
-1.3807
0.57557
0.73836
0.96103
0.64393
-0.13928
-1.59
-0.53067
1.0513
-0.7052
1.2535
3.7367
-0.057897
-0.7835
-1.6887
-0.1957
-1.2539
0.14142
-0.76102
-0.3209
1.0606
-1.1557
-1.0022
-0.85666
-0.62081
1.1632
-0.88272
-0.17444
-0.85528
-0.11191
0.44739
-0.73105
-0.64494
1.1154
0.10248
-0.40942
-0.46494
-0.42052
0.91941
0.50462
1.0165
0.64181
1.0693
1.853
-0.043491
0.030974
-1.169
-0.20213
0.81327
0.26487
-0.61117
